PID,prompt_length,complexity,data_type,module,num_tokens,num_sentences,lexical_diversity,readability,noun_ratio,verb_ratio,adjective_ratio,num_named_entities,contains_table,contains_list,redundancy_score,compression_ratio,contains_numbers,contains_chain_of_thought,contains_output_constraints,is_multi_turn,LLM
483,80,Medium,Text,multi_document_summarization,14,1,1.0,11.5,0.2857142857142857,0.1428571428571428,0.1428571428571428,1,False,False,1,5.714285714285714,True,False,False,False,GPT
484,90,Medium,Text,multi_document_summarization,15,1,0.9333333333333332,13.1,0.3333333333333333,0.1333333333333333,0.0666666666666666,1,False,False,1,6.0,True,False,False,False,Mistral
485,87,Medium,Text,multi_document_summarization,16,1,1.0,11.1,0.1875,0.125,0.1875,1,False,False,1,5.4375,True,False,False,False,GPT
486,88,Medium,Text,multi_document_summarization,16,1,0.9375,9.9,0.25,0.125,0.125,1,False,False,1,5.5,True,False,False,False,GPT
487,101,Complex,Text,multi_document_summarization,17,1,0.9411764705882352,12.7,0.1764705882352941,0.1764705882352941,0.1764705882352941,1,False,False,1,5.941176470588236,True,False,False,False,GPT
488,88,Complex,Text,multi_document_summarization,14,1,1.0,13.9,0.2857142857142857,0.1428571428571428,0.1428571428571428,1,False,False,1,6.285714285714286,True,False,False,False,GPT
489,91,Complex,Text,multi_document_summarization,15,1,0.9333333333333332,13.1,0.3333333333333333,0.1333333333333333,0.0666666666666666,1,False,False,1,6.066666666666666,True,False,False,False,GPT
490,87,Complex,Text,multi_document_summarization,16,1,1.0,11.1,0.1875,0.125,0.1875,1,False,False,1,5.4375,True,False,False,False,GPT
491,88,Complex,Text,multi_document_summarization,16,1,0.9375,9.9,0.25,0.125,0.125,1,False,False,1,5.5,True,False,False,False,GPT
492,85,Complex,Text,multi_document_summarization,14,1,0.9285714285714286,11.5,0.2857142857142857,0.1428571428571428,0.0714285714285714,1,False,False,1,6.071428571428571,True,False,False,False,GPT
493,85,Complex,Text,multi_document_summarization,14,1,1.0,16.2,0.2142857142857142,0.1428571428571428,0.1428571428571428,1,False,False,1,6.071428571428571,True,False,False,False,GPT
494,86,Complex,Text,multi_document_summarization,17,1,0.9411764705882352,8.0,0.1764705882352941,0.1176470588235294,0.1176470588235294,1,False,False,1,5.0588235294117645,True,False,False,False,GPT
495,91,Complex,Text,multi_document_summarization,17,1,1.0,10.3,0.1764705882352941,0.1176470588235294,0.1764705882352941,1,False,False,1,5.352941176470588,True,False,False,False,GPT
496,77,Complex,Text,multi_document_summarization,14,1,0.9285714285714286,10.3,0.2142857142857142,0.1428571428571428,0.0714285714285714,1,False,False,1,5.5,True,False,False,False,GPT
497,93,Complex,Text,multi_document_summarization,16,1,0.9375,12.3,0.3125,0.125,0.0625,1,False,False,1,5.8125,True,False,False,False,GPT
498,92,Complex,Text,multi_document_summarization,17,1,1.0,10.3,0.1764705882352941,0.1176470588235294,0.1764705882352941,1,False,False,1,5.411764705882353,True,False,False,False,GPT
499,85,Complex,Text,multi_document_summarization,14,1,1.0,16.2,0.2142857142857142,0.1428571428571428,0.1428571428571428,1,False,False,1,6.071428571428571,True,False,False,False,Mistral
500,94,Complex,Text,multi_document_summarization,17,1,0.9411764705882352,10.3,0.2352941176470588,0.1176470588235294,0.1176470588235294,1,False,False,1,5.529411764705882,True,False,False,False,Mistral
501,85,Complex,Text,multi_document_summarization,14,1,0.9285714285714286,11.5,0.2857142857142857,0.1428571428571428,0.0714285714285714,1,False,False,1,6.071428571428571,True,False,False,False,Claude
502,86,Complex,Text,multi_document_summarization,15,1,0.9333333333333332,10.7,0.2666666666666666,0.1333333333333333,0.0666666666666666,1,False,False,1,5.733333333333333,True,False,False,False,GPT
503,95,Complex,Text,multi_document_summarization,15,1,1.0,11.9,0.2666666666666666,0.1333333333333333,0.1333333333333333,1,False,False,1,6.333333333333333,True,False,False,False,GPT
504,100,Complex,Text,multi_document_summarization,17,1,0.9411764705882352,11.5,0.1764705882352941,0.1176470588235294,0.1764705882352941,1,False,False,1,5.882352941176471,True,False,False,False,GPT
505,93,Complex,Text,multi_document_summarization,16,1,0.9375,12.3,0.3125,0.125,0.0625,1,False,False,1,5.8125,True,False,False,False,GPT
506,91,Complex,Text,multi_document_summarization,17,1,1.0,10.3,0.1764705882352941,0.1176470588235294,0.1764705882352941,1,False,False,1,5.352941176470588,True,False,False,False,GPT
